TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,INC,INC1,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS
H,0,1,18,108.00,30.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,2,1.00,1200.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
R,0,1,20,6.00,9.00,2.00,0.00,0.00,1700.00,0.00,2500.00,2.00,U,3.00,0.00,0,4,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
R,0,1,19,240.00,15.00,1.00,0.00,0.00,1600.00,0.00,2500.00,2.00,U,1.00,1.00,1,9,1.00,1000.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
H,0,1,20,240.00,54.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,U,3.00,1.00,0,7,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
H,0,1,19,168.00,6.00,2.00,0.00,0.00,1500.00,1.00,2500.00,3.00,U,3.00,1.00,0,3,1.00,1000.00,"Dept. Store,Mail",,German,Others,Without Vehicle,Cheque card
H,0,1,21,3.00,15.00,1.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,2.00,1.00,0,3,1.00,500.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Without Vehicle,no credit cards
R,0,1,20,9.00,36.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,3.00,1.00,0,5,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,22,144.00,9.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,U,2.00,1.00,0,3,1.00,600.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,1,18,144.00,15.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,0,0.00,1300.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,19,48.00,36.00,2.00,0.00,0.00,2700.00,0.00,100000.0,4.00,U,1.00,1.00,1,5,1.00,900.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
H,0,1,19,60.00,9.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,U,3.00,0.00,0,3,1.00,600.00,"Dept. Store,Mail",Lease,Yugoslav,"Food,Building,Ca",Without Vehicle,no credit cards
R,0,1,21,264.00,15.00,2.00,0.00,0.00,1600.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,2000.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
R,0,2,22,72.00,21.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,V,3.00,1.00,0,6,1.00,9000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
R,0,1,19,12.00,15.00,1.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,4,1.00,2000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
H,1,3,22,24.00,3.00,2.00,0.00,1.00,2200.00,0.00,2500.00,2.00,V,1.00,1.00,1,6,1.00,2500.00,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
R,1,3,19,36.00,12.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,V,3.00,1.00,0,6,1.00,800.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card
H,0,1,21,15.00,3.00,1.00,0.00,0.00,1700.00,0.00,2500.00,2.00,U,1.00,1.00,0,2,1.00,700.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,22,144.00,45.00,1.00,0.00,0.00,1600.00,0.00,2500.00,2.00,U,2.00,1.00,1,6,1.00,2000.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
H,0,1,18,3.00,3.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,U,3.00,0.00,0,9,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,1,22,288.00,12.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,U,1.00,1.00,2,2,1.00,1600.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,Cheque card
R,0,1,21,6.00,12.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,U,3.00,1.00,0,3,1.00,1300.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,0,1,21,3.00,6.00,1.00,0.00,0.00,2100.00,1.00,2500.00,3.00,U,3.00,1.00,0,5,1.00,1900.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,Cheque card
R,0,1,22,66.00,54.00,0.00,0.00,1.00,1700.00,0.00,2500.00,2.00,U,1.00,1.00,1,6,1.00,5000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,18,9.00,39.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
R,0,1,20,36.00,18.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,U,1.00,1.00,0,2,1.00,15000.00,Cars,Lease,Others,Others,Car,no credit cards
R,2,4,22,12.00,3.00,2.00,0.00,1.00,1000.00,0.00,2500.00,2.00,V,1.00,1.00,1,4,1.00,1300.00,"Dept. Store,Mail",,German,Others,Car,no credit cards
H,0,1,22,36.00,18.00,2.00,0.00,0.00,1900.00,1.00,2500.00,3.00,U,1.00,1.00,1,3,1.00,6000.00,Cars,Lease,German,"Civil Service, M",Car,Cheque card
H,0,1,20,48.00,45.00,2.00,0.00,1.00,2300.00,0.00,2500.00,2.00,U,1.00,1.00,1,5,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
R,0,1,18,336.00,3.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,1.00,1.00,0,4,1.00,10000.00,Cars,Lease,Other European,Others,Car,no credit cards
H,0,1,19,21.00,24.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,4,1.00,1600.00,"Radio, TV, Hifi",,Turkish,"State,Steel Ind,",Car,no credit cards
R,0,1,21,6.00,9.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,7000.00,"Furniture,Carpet",Lease,Others,Others,Without Vehicle,no credit cards
H,0,1,20,42.00,6.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,1.00,1.00,1,3,1.00,4000.00,"Furniture,Carpet",Lease,Italian,Others,Without Vehicle,no credit cards
H,0,1,22,264.00,42.00,2.00,0.00,0.00,2400.00,0.00,2500.00,2.00,U,1.00,1.00,2,3,1.00,2500.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,18,18.00,12.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,1000.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,0,1,19,168.00,30.00,2.00,0.00,0.00,2300.00,0.00,2500.00,2.00,U,3.00,1.00,0,4,1.00,1300.00,"Radio, TV, Hifi",,German,"State,Steel Ind,",Car,no credit cards
H,0,1,20,240.00,6.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,U,1.00,1.00,2,2,1.00,20000.00,Cars,Lease,German,Others,Car,no credit cards
H,0,1,20,6.00,39.00,1.00,0.00,1.00,1000.00,0.00,2500.00,2.00,U,1.00,1.00,1,7,1.00,1400.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,1,20,0.00,3.00,1.00,0.00,0.00,2200.00,0.00,2500.00,2.00,U,1.00,1.00,1,3,1.00,2000.00,"Furniture,Carpet",Lease,German,"Sea Vojage, Gast",Without Vehicle,no credit cards
H,0,1,18,240.00,15.00,1.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,500.00,Cars,Lease,German,Others,Car,no credit cards
H,0,1,20,48.00,54.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,U,1.00,1.00,0,4,1.00,100000.0,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,1,19,72.00,9.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,2,1.00,1700.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
H,0,1,20,15.00,21.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,4,1.00,500.00,"Dept. Store,Mail",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
H,0,1,19,144.00,15.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,U,3.00,1.00,0,4,1.00,2500.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
R,0,1,22,12.00,3.00,2.00,0.00,0.00,1600.00,0.00,2500.00,2.00,U,3.00,0.00,0,3,1.00,2000.00,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards
H,0,1,21,42.00,18.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,1.00,1.00,1,7,1.00,1200.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
H,0,1,19,12.00,18.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,3.00,1.00,0,9,1.00,500.00,Cars,Lease,German,Others,Car,no credit cards
H,0,1,18,144.00,12.00,2.00,0.00,0.00,1000.00,0.00,2500.00,2.00,U,3.00,1.00,0,5,1.00,1000.00,Cars,Lease,Turkish,Others,Car,no credit cards
H,0,2,21,3.00,6.00,2.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,3.00,1.00,0,6,1.00,1500.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
R,1,3,21,15.00,15.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,V,2.00,1.00,1,5,1.00,5000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,26,6.00,24.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,U,1.00,1.00,0,2,1.00,3000.00,"Radio, TV, Hifi",Lease,Spanish/Portugue,Others,Car,no credit cards
H,1,3,26,36.00,12.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,V,3.00,1.00,0,5,1.00,1100.00,"Furniture,Carpet",Lease,Yugoslav,Others,Car,no credit cards
H,2,4,28,18.00,3.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,V,3.00,1.00,0,6,1.00,1000.00,Leisure,Lease,Others,Others,Without Vehicle,no credit cards
H,3,5,39,144.00,216.00,2.00,0.00,1.00,3300.00,0.00,100000.0,4.00,V,1.00,1.00,1,2,1.00,6000.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
H,1,3,36,84.00,120.00,2.00,0.00,0.00,2700.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,6000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,1,3,34,96.00,84.00,2.00,0.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,2,6,1.00,4000.00,"Furniture,Carpet",,Italian,Others,Car,no credit cards
H,2,4,30,15.00,3.00,2.00,0.00,1.00,2200.00,0.00,2500.00,2.00,V,1.00,1.00,0,3,1.00,2500.00,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
H,3,5,40,42.00,18.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,V,2.00,1.00,0,3,1.00,2000.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
H,1,3,24,3.00,54.00,1.00,0.00,1.00,2200.00,0.00,2500.00,2.00,V,2.00,1.00,1,4,1.00,1000.00,"Dept. Store,Mail",Lease,Turkish,Others,Car,no credit cards
H,0,2,24,312.00,54.00,2.00,0.00,1.00,3000.00,1.00,100000.0,5.00,V,1.00,1.00,3,4,1.00,1000.00,"Radio, TV, Hifi",,Turkish,Others,Car,Cheque card
H,0,1,30,3.00,6.00,2.00,0.00,1.00,3000.00,0.00,100000.0,4.00,U,2.00,1.00,2,4,1.00,15000.00,Cars,Lease,German,Others,Car,no credit cards
H,0,2,25,12.00,24.00,2.00,0.00,0.00,2700.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,2500.00,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards
H,0,2,56,336.00,48.00,2.00,0.00,0.00,2400.00,0.00,2500.00,2.00,V,1.00,1.00,1,4,1.00,700.00,"Radio, TV, Hifi",Lease,Others,Others,Without Vehicle,no credit cards
R,0,2,46,42.00,30.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,V,1.00,1.00,3,3,1.00,6000.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,1,25,30.00,66.00,2.00,0.00,1.00,2200.00,0.00,2500.00,2.00,U,3.00,1.00,0,8,1.00,900.00,Cars,Lease,Turkish,Others,Car,no credit cards
H,0,1,23,12.00,6.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,3000.00,"Radio, TV, Hifi",Lease,Others,Others,Car,no credit cards
R,0,1,49,96.00,168.00,2.00,0.00,1.00,1700.00,0.00,2500.00,2.00,U,2.00,1.00,1,5,1.00,1500.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
R,0,1,53,72.00,9.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,G,2.00,1.00,0,2,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,3,5,30,84.00,120.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,V,1.00,1.00,4,3,1.00,700.00,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Car,Cheque card
R,0,1,41,6.00,12.00,2.00,0.00,1.00,1500.00,0.00,2500.00,2.00,G,3.00,1.00,0,2,1.00,7000.00,"Radio, TV, Hifi",,Others,Others,Without Vehicle,no credit cards
H,0,1,23,42.00,15.00,1.00,0.00,0.00,1800.00,0.00,2500.00,2.00,U,2.00,1.00,0,2,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,1,3,46,0.00,48.00,2.00,0.00,0.00,3000.00,0.00,100000.0,4.00,V,3.00,1.00,0,9,1.00,1000.00,"Radio, TV, Hifi",Lease,Yugoslav,"Food,Building,Ca",Without Vehicle,no credit cards
H,1,3,54,66.00,216.00,2.00,0.00,0.00,2300.00,0.00,2500.00,2.00,V,2.00,1.00,0,4,1.00,9000.00,Cars,Lease,German,Others,Car and Motor bi,no credit cards
H,1,3,52,42.00,66.00,2.00,0.00,1.00,2500.00,0.00,2500.00,2.00,V,1.00,1.00,2,7,1.00,2500.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,no credit cards
R,1,2,28,42.00,33.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,T,1.00,1.00,2,4,1.00,1400.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,3,5,52,168.00,288.00,2.00,0.00,1.00,3500.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,5000.00,"Furniture,Carpet",Lease,Others,"Food,Building,Ca",Car,no credit cards
H,2,4,24,15.00,27.00,2.00,0.00,1.00,2800.00,0.00,100000.0,4.00,V,2.00,1.00,2,3,1.00,1200.00,"Dept. Store,Mail",Lease,Turkish,"Food,Building,Ca",Car,no credit cards
R,0,2,24,6.00,30.00,2.00,0.00,0.00,2800.00,0.00,100000.0,4.00,V,3.00,1.00,0,6,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,2,4,43,36.00,288.00,1.00,0.00,1.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,1,8,1.00,1000.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
H,0,1,24,30.00,6.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,U,3.00,1.00,0,4,1.00,7000.00,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards
H,0,1,29,96.00,54.00,2.00,0.00,1.00,2800.00,0.00,100000.0,4.00,U,1.00,1.00,2,5,1.00,1800.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards
H,2,4,24,42.00,9.00,2.00,0.00,0.00,2300.00,0.00,2500.00,2.00,V,1.00,1.00,0,3,1.00,7000.00,Cars,Lease,Yugoslav,Others,Car,no credit cards
R,1,2,47,36.00,336.00,1.00,0.00,0.00,1500.00,0.00,2500.00,2.00,W,2.00,1.00,0,7,1.00,700.00,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
H,1,3,37,0.00,3.00,2.00,0.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,1,7,1.00,7000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,1,3,37,120.00,72.00,2.00,0.00,0.00,2300.00,0.00,2500.00,2.00,V,2.00,1.00,0,3,1.00,4000.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
R,0,1,23,168.00,6.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,1.00,1.00,0,4,1.00,1600.00,"Furniture,Carpet",Lease,Yugoslav,Others,Car,no credit cards
H,2,4,29,48.00,27.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,V,3.00,1.00,0,5,1.00,4000.00,"Furniture,Carpet",Lease,Turkish,Others,Car,Cheque card
R,0,2,23,6.00,6.00,2.00,0.00,0.00,1700.00,0.00,2500.00,2.00,V,1.00,1.00,0,4,1.00,2500.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,2,29,108.00,9.00,2.00,0.00,0.00,2100.00,0.00,2500.00,2.00,E,2.00,1.00,0,2,1.00,3000.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
H,4,6,55,9.00,33.00,2.00,0.00,0.00,2100.00,1.00,2500.00,3.00,V,3.00,1.00,0,5,1.00,800.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,Cheque card
H,0,2,43,168.00,120.00,2.00,0.00,1.00,2800.00,0.00,100000.0,4.00,V,1.00,1.00,2,7,1.00,4000.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
H,0,2,23,6.00,42.00,2.00,0.00,1.00,2300.00,0.00,2500.00,2.00,V,1.00,1.00,1,9,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,1,35,6.00,3.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,U,2.00,1.00,0,3,1.00,6000.00,Cars,Lease,German,Others,Car,no credit cards
H,0,2,23,6.00,18.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,E,3.00,1.00,0,4,1.00,2500.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
H,2,4,31,15.00,12.00,2.00,0.00,0.00,2700.00,0.00,100000.0,4.00,V,1.00,1.00,0,5,1.00,8000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
R,0,1,30,999.00,18.00,2.00,0.00,0.00,2400.00,1.00,2500.00,3.00,U,1.00,1.00,1,4,1.00,7000.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Without Vehicle,Cheque card
R,0,1,23,24.00,15.00,1.00,0.00,0.00,2000.00,0.00,2500.00,2.00,U,1.00,1.00,0,2,1.00,10000.00,Cars,Lease,German,Others,Car,no credit cards
H,1,3,23,36.00,6.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,2000.00,"Dept. Store,Mail",,German,Others,Car,no credit cards
R,0,1,31,18.00,24.00,2.00,0.00,0.00,3000.00,0.00,100000.0,4.00,U,3.00,1.00,0,4,1.00,1200.00,"Furniture,Carpet",Lease,Turkish,Self-employed pe,Car,no credit cards
H,0,1,24,30.00,96.00,2.00,0.00,0.00,2700.00,0.00,100000.0,4.00,U,1.00,1.00,0,8,1.00,3000.00,"Radio, TV, Hifi",Lease,Italian,"Food,Building,Ca",Car,no credit cards
R,0,2,47,192.00,288.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,5000.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
H,1,3,33,42.00,96.00,2.00,0.00,1.00,2600.00,0.00,100000.0,4.00,V,1.00,1.00,1,9,1.00,20000.00,Cars,Lease,German,Others,Car,no credit cards
H,2,4,48,6.00,30.00,2.00,0.00,1.00,2800.00,0.00,100000.0,4.00,V,1.00,1.00,1,2,1.00,5000.00,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
H,0,1,28,120.00,18.00,1.00,0.00,1.00,1800.00,0.00,2500.00,2.00,U,1.00,1.00,1,0,0.00,1900.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,2,65,336.00,84.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,V,1.00,1.00,2,4,1.00,1300.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,25,3.00,0.00,2.00,0.00,0.00,3000.00,0.00,100000.0,4.00,U,1.00,1.00,1,4,1.00,2000.00,"Dept. Store,Mail",,German,"Civil Service, M",Without Vehicle,no credit cards
R,0,2,67,264.00,144.00,2.00,0.00,0.00,2600.00,0.00,100000.0,4.00,V,1.00,1.00,2,2,1.00,1500.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
H,2,4,32,9.00,39.00,0.00,0.00,0.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,2500.00,Cars,Lease,German,Others,Car,no credit cards
R,1,3,52,108.00,15.00,2.00,0.00,0.00,1500.00,0.00,2500.00,2.00,V,3.00,0.00,0,4,1.00,5000.00,"Dept. Store,Mail",Lease,Yugoslav,"Sea Vojage, Gast",Without Vehicle,no credit cards
H,1,3,28,3.00,9.00,2.00,0.00,0.00,2700.00,0.00,100000.0,4.00,V,3.00,1.00,0,2,1.00,5000.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
R,0,2,48,192.00,84.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,V,1.00,1.00,2,5,1.00,1500.00,"Radio, TV, Hifi",Lease,German,Others,Car,Mastercard/Euroc
H,0,1,30,24.00,3.00,2.00,0.00,1.00,0.00,1.00,0.00,1.00,U,1.00,1.00,1,6,1.00,1300.00,Cars,Lease,Italian,Others,Car,Cheque card
H,1,3,30,15.00,21.00,2.00,0.00,0.00,5000.00,0.00,100000.0,4.00,V,3.00,1.00,0,4,1.00,10000.00,Cars,Lease,German,Others,Car,no credit cards
H,0,2,29,21.00,39.00,2.00,0.00,0.00,2900.00,0.00,100000.0,4.00,V,3.00,1.00,0,8,1.00,5000.00,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
H,1,2,37,42.00,27.00,2.00,0.00,0.00,2700.00,0.00,100000.0,4.00,U,2.00,1.00,3,2,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,2,4,39,168.00,288.00,2.00,0.00,0.00,4000.00,0.00,100000.0,4.00,V,3.00,1.00,0,3,1.00,100000.0,Cars,Owner,German,Others,Car,no credit cards
H,3,5,29,18.00,18.00,2.00,0.00,0.00,2600.00,0.00,100000.0,4.00,V,3.00,1.00,0,3,1.00,1300.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Car,no credit cards
H,0,2,54,192.00,15.00,2.00,0.00,0.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,0,5,1.00,900.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,no credit cards
R,2,4,32,9.00,24.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,V,2.00,1.00,0,7,1.00,9000.00,Cars,Lease,German,Others,Car,no credit cards
H,0,1,37,42.00,0.00,2.00,0.00,0.00,2300.00,0.00,2500.00,2.00,G,1.00,1.00,1,7,1.00,100000.0,Cars,Lease,German,Pensioner,Car,no credit cards
H,0,1,24,9.00,3.00,1.00,0.00,0.00,1500.00,0.00,2500.00,2.00,U,3.00,1.00,0,4,1.00,800.00,"Dept. Store,Mail",Lease,German,"State,Steel Ind,",Without Vehicle,no credit cards
H,2,4,36,21.00,6.00,2.00,0.00,1.00,2900.00,0.00,100000.0,4.00,V,2.00,1.00,2,8,1.00,2500.00,Cars,Lease,German,Others,Car,no credit cards
H,2,4,32,60.00,108.00,1.00,0.00,1.00,2400.00,0.00,2500.00,2.00,V,2.00,1.00,0,4,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,1,3,29,9.00,24.00,2.00,0.00,0.00,0.00,1.00,0.00,1.00,V,1.00,1.00,1,5,1.00,1800.00,"Radio, TV, Hifi",Lease,Yugoslav,Others,Without Vehicle,Cheque card
H,0,1,27,264.00,15.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,U,1.00,1.00,1,2,1.00,8000.00,Cars,Lease,German,Others,Car and Motor bi,no credit cards
H,1,3,24,3.00,48.00,1.00,0.00,1.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,1,7,1.00,2500.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
R,0,2,28,3.00,30.00,2.00,0.00,0.00,2000.00,0.00,2500.00,2.00,V,3.00,1.00,0,3,1.00,5000.00,"Furniture,Carpet",Lease,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
H,1,3,25,24.00,12.00,2.00,0.00,0.00,5000.00,0.00,100000.0,4.00,V,3.00,1.00,0,2,1.00,1600.00,"Radio, TV, Hifi",,Italian,"Food,Building,Ca",Car,no credit cards
H,0,1,23,288.00,45.00,2.00,0.00,1.00,1900.00,0.00,2500.00,2.00,U,3.00,1.00,0,2,1.00,3000.00,"Radio, TV, Hifi",,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
H,0,1,26,108.00,18.00,2.00,0.00,0.00,2200.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,1900.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
R,0,1,24,3.00,6.00,2.00,0.00,0.00,1800.00,0.00,2500.00,2.00,U,1.00,1.00,1,7,1.00,500.00,"Dept. Store,Mail",Lease,Spanish/Portugue,Others,Car,no credit cards
R,1,3,24,12.00,66.00,2.00,0.00,0.00,2800.00,0.00,100000.0,4.00,V,3.00,1.00,0,5,1.00,5000.00,"Furniture,Carpet",Owner,Turkish,Others,Car,no credit cards
R,3,5,32,84.00,27.00,2.00,0.00,1.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,2,5,1.00,900.00,"Radio, TV, Hifi",Lease,Turkish,Self-employed pe,Without Vehicle,no credit cards
R,0,2,23,30.00,15.00,1.00,0.00,0.00,1900.00,0.00,2500.00,2.00,V,3.00,1.00,0,7,1.00,7000.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
H,4,6,26,36.00,33.00,2.00,0.00,0.00,2500.00,0.00,2500.00,2.00,V,1.00,1.00,4,8,1.00,6000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,24,9.00,12.00,2.00,0.00,0.00,1900.00,0.00,2500.00,2.00,U,3.00,1.00,0,4,1.00,3000.00,"Radio, TV, Hifi",Lease,Italian,Others,Without Vehicle,no credit cards
